"table.x","first_id","desc","category","label","format","year"
"MÉNAGE","RSAL","Perception de salaires, traitements ou primes au titre d'une activité salariée, au cours des 12 derniers mois",1,"Oui","Categorical",2017
"MÉNAGE","RSAL","Perception de salaires, traitements ou primes au titre d'une activité salariée, au cours des 12 derniers mois",2,"Non","Categorical",2017
"MÉNAGE","RTRA","Perception de pensions alimentaires, aides financières régulières",1,"Oui","Categorical",2017
"MÉNAGE","RTRA","Perception de pensions alimentaires, aides financières régulières",2,"Non","Categorical",2017
"MÉNAGE","S_DDECES","Cause de la différence de composition du couple : décès, séparation ou éloignement géographique",1,"Séparation","Categorical",2017
"MÉNAGE","S_DDECES","Cause de la différence de composition du couple : décès, séparation ou éloignement géographique",2,"Décès","Categorical",2017
"MÉNAGE","S_DDECES","Cause de la différence de composition du couple : décès, séparation ou éloignement géographique",3,"Éloignement géographique du conjoint","Categorical",2017
"MÉNAGE","SALACH","Montant de l'épargne salariale déclaré en valeur d'achat",1,"Oui","Categorical",2017
"MÉNAGE","SALACH","Montant de l'épargne salariale déclaré en valeur d'achat",2,"Non","Categorical",2017
"MÉNAGE","SALAUT","Montant de l'épargne salariale déclaré selon un autre mode d'estimation",1,"Oui","Categorical",2017
"MÉNAGE","SALAUT","Montant de l'épargne salariale déclaré selon un autre mode d'estimation",2,"Non","Categorical",2017
"MÉNAGE","SALINFO","Montant de l'épargne salariale déclaré d'après la dernière valeur connue (cours du jour, relevés bancaires, etc.)",1,"Oui","Categorical",2017
"MÉNAGE","SALINFO","Montant de l'épargne salariale déclaré d'après la dernière valeur connue (cours du jour, relevés bancaires, etc.)",2,"Non","Categorical",2017
"MÉNAGE","SALPAR","Part consacrée aux actions dans le montant total d'épargne salariale du ménage (en %)",1,"Nulle","Categorical",2017
"MÉNAGE","SALPAR","Part consacrée aux actions dans le montant total d'épargne salariale du ménage (en %)",2,"Moins d'un tiers","Categorical",2017
"MÉNAGE","SALPAR","Part consacrée aux actions dans le montant total d'épargne salariale du ménage (en %)",3,"Entre un tiers et moins de la moitié","Categorical",2017
"MÉNAGE","SALPAR","Part consacrée aux actions dans le montant total d'épargne salariale du ménage (en %)",4,"Entre la moitié et moins de deux tiers","Categorical",2017
"MÉNAGE","SALPAR","Part consacrée aux actions dans le montant total d'épargne salariale du ménage (en %)",5,"Deux tiers ou plus","Categorical",2017
"MÉNAGE","SALPAR","Part consacrée aux actions dans le montant total d'épargne salariale du ménage (en %)",6,"La totalité","Categorical",2017
"MÉNAGE","SALPLAN","Montant de l'épargne salariale déclaré selon une estimation de la valeur actuelle tenant compte des aléas du marché",1,"Oui","Categorical",2017
"MÉNAGE","SALPLAN","Montant de l'épargne salariale déclaré selon une estimation de la valeur actuelle tenant compte des aléas du marché",2,"Non","Categorical",2017
"MÉNAGE","SALPROJ","Intention de conserver l'épargne salariale jusqu'à la retraite",1,"Oui","Categorical",2017
"MÉNAGE","SALPROJ","Intention de conserver l'épargne salariale jusqu'à la retraite",2,"Non","Categorical",2017
"MÉNAGE","SATISFREP","Satisfaction générale dans la vie du répondant",NA,NA,"Numerical",2017
"MÉNAGE","SCOLACJ","Niveau d'études ou de scolarité atteint par le conjoint, s'il n'a aucun diplôme",0,"Pas d'études, primaire non achevé","Categorical",2017
"MÉNAGE","SCOLACJ","Niveau d'études ou de scolarité atteint par le conjoint, s'il n'a aucun diplôme",1,"Primaire achevé","Categorical",2017
"MÉNAGE","SCOLACJ","Niveau d'études ou de scolarité atteint par le conjoint, s'il n'a aucun diplôme",2,"Collège achevé","Categorical",2017
"MÉNAGE","SCOLACJ","Niveau d'études ou de scolarité atteint par le conjoint, s'il n'a aucun diplôme",3,"Niveau bac acquis","Categorical",2017
"MÉNAGE","SCOLAPR","Niveau d'études ou de scolarité atteint par la personne de référence, si elle n'a aucun diplôme",0,"Pas d'études, primaire non achevé","Categorical",2017
"MÉNAGE","SCOLAPR","Niveau d'études ou de scolarité atteint par la personne de référence, si elle n'a aucun diplôme",1,"Primaire achevé","Categorical",2017
"MÉNAGE","SCOLAPR","Niveau d'études ou de scolarité atteint par la personne de référence, si elle n'a aucun diplôme",2,"Collège achevé","Categorical",2017
"MÉNAGE","SCOLAPR","Niveau d'études ou de scolarité atteint par la personne de référence, si elle n'a aucun diplôme",3,"Niveau bac acquis","Categorical",2017
"MÉNAGE","SEXECJ","Sexe du conjoint",1,"Masculin","Categorical",2017
"MÉNAGE","SEXECJ","Sexe du conjoint",2,"Féminin","Categorical",2017
"MÉNAGE","SEXEPR","Sexe de la personne de référence",1,"Masculin","Categorical",2017
"MÉNAGE","SEXEPR","Sexe de la personne de référence",2,"Féminin","Categorical",2017
"MÉNAGE","SITUACJ","Situation principale du conjoint vis-à vis de l'emploi",1,"Occupe un emploi","Categorical",2017
"MÉNAGE","SITUACJ","Situation principale du conjoint vis-à vis de l'emploi",2,"Apprenti(e) sous contrat ou en stage rémunéré","Categorical",2017
"MÉNAGE","SITUACJ","Situation principale du conjoint vis-à vis de l'emploi",3,"Étudiant(e), élève en formation ou en stage non rémunéré","Categorical",2017
"MÉNAGE","SITUACJ","Situation principale du conjoint vis-à vis de l'emploi",4,"Chômeur (inscrit(e) ou non à l'ANPE)","Categorical",2017
"MÉNAGE","SITUACJ","Situation principale du conjoint vis-à vis de l'emploi",5,"Retraité(e) ou retiré(e) des affaires ou en préretraite","Categorical",2017
"MÉNAGE","SITUACJ","Situation principale du conjoint vis-à vis de l'emploi",6,"Femme ou homme au foyer","Categorical",2017
"MÉNAGE","SITUACJ","Situation principale du conjoint vis-à vis de l'emploi",7,"Inactif(ve) pour cause d'invalidité","Categorical",2017
"MÉNAGE","SITUACJ","Situation principale du conjoint vis-à vis de l'emploi",8,"Autre situation d'inactivité","Categorical",2017
"MÉNAGE","SITUAPR","Situation principale de la personne de référence vis-à-vis de l'emploi",1,"Occupe un emploi","Categorical",2017
"MÉNAGE","SITUAPR","Situation principale de la personne de référence vis-à-vis de l'emploi",2,"Apprenti(e) sous contrat ou en stage rémunéré","Categorical",2017
"MÉNAGE","SITUAPR","Situation principale de la personne de référence vis-à-vis de l'emploi",3,"Étudiant(e), élève en formation ou en stage non rémunéré","Categorical",2017
"MÉNAGE","SITUAPR","Situation principale de la personne de référence vis-à-vis de l'emploi",4,"Chômeur (inscrit(e) ou non à l'ANPE)","Categorical",2017
"MÉNAGE","SITUAPR","Situation principale de la personne de référence vis-à-vis de l'emploi",5,"Retraité(e) ou retiré(e) des affaires ou en préretraite","Categorical",2017
"MÉNAGE","SITUAPR","Situation principale de la personne de référence vis-à-vis de l'emploi",6,"Femme ou homme au foyer","Categorical",2017
"MÉNAGE","SITUAPR","Situation principale de la personne de référence vis-à-vis de l'emploi",7,"Inactif(ve) pour cause d'invalidité","Categorical",2017
"MÉNAGE","SITUAPR","Situation principale de la personne de référence vis-à-vis de l'emploi",8,"Autre situation d'inactivité","Categorical",2017
"MÉNAGE","SSECH","Sous-échantillon du ménage (*)",NA,NA,"Numerical",2017
"MÉNAGE","STATUTCJ","Statut dans l'emploi (actuel ou antérieur) du conjoint (vivant ou décédé)",1,"Salarié(e) de l'État","Categorical",2017
"MÉNAGE","STATUTCJ","Statut dans l'emploi (actuel ou antérieur) du conjoint (vivant ou décédé)",2,"Salarié(e) d'une collectivité territoriale","Categorical",2017
"MÉNAGE","STATUTCJ","Statut dans l'emploi (actuel ou antérieur) du conjoint (vivant ou décédé)",3,"Salarié(e) d'une entreprise, d'un artisan, d'une association","Categorical",2017
"MÉNAGE","STATUTCJ","Statut dans l'emploi (actuel ou antérieur) du conjoint (vivant ou décédé)",4,"Salarié(e) d'un ou plusieurs particulier(s)","Categorical",2017
"MÉNAGE","STATUTCJ","Statut dans l'emploi (actuel ou antérieur) du conjoint (vivant ou décédé)",5,"Aide un membre de sa famille dans son travail sans être rémunéré(e)","Categorical",2017
"MÉNAGE","STATUTCJ","Statut dans l'emploi (actuel ou antérieur) du conjoint (vivant ou décédé)",6,"Chef d'entreprise salarié, PDG, gérant(e) minoritaire, associé(e)","Categorical",2017
"MÉNAGE","STATUTCJ","Statut dans l'emploi (actuel ou antérieur) du conjoint (vivant ou décédé)",7,"Indépendant(e) ou à son compte","Categorical",2017
"MÉNAGE","STATUTCJ","Statut dans l'emploi (actuel ou antérieur) du conjoint (vivant ou décédé)",8,"Salarié(e) des hôpitaux publics ou du secteur public social et médico-social","Categorical",2017
"MÉNAGE","STATUTECLBISCJ","Statut professionnel du conjoint dans sa seconde activité professionnelle",1,"Salarié(e) de l'État","Categorical",2017
"MÉNAGE","STATUTECLBISCJ","Statut professionnel du conjoint dans sa seconde activité professionnelle",2,"Salarié(e) d'une collectivité territoriale","Categorical",2017
"MÉNAGE","STATUTECLBISCJ","Statut professionnel du conjoint dans sa seconde activité professionnelle",3,"Salarié(e) d'une entreprise, d'un artisan, d'une association","Categorical",2017
"MÉNAGE","STATUTECLBISCJ","Statut professionnel du conjoint dans sa seconde activité professionnelle",4,"Salarié(e) d'un ou plusieurs particulier(s)","Categorical",2017
"MÉNAGE","STATUTECLBISCJ","Statut professionnel du conjoint dans sa seconde activité professionnelle",5,"Aide un membre de sa famille dans son travail sans être rémunéré(e)","Categorical",2017
"MÉNAGE","STATUTECLBISCJ","Statut professionnel du conjoint dans sa seconde activité professionnelle",6,"Chef d'entreprise salarié, PDG, gérant(e) minoritaire, associé(e)","Categorical",2017
"MÉNAGE","STATUTECLBISCJ","Statut professionnel du conjoint dans sa seconde activité professionnelle",7,"Indépendant(e) ou à son compte","Categorical",2017
"MÉNAGE","STATUTECLBISCJ","Statut professionnel du conjoint dans sa seconde activité professionnelle",8,"Salarié(e) des hôpitaux publics ou du secteur public social et médico-social","Categorical",2017
"MÉNAGE","STATUTECLBISPR","Statut professionnel de la personne de référence dans sa seconde activité professionnelle",1,"Salarié(e) de l'État","Categorical",2017
"MÉNAGE","STATUTECLBISPR","Statut professionnel de la personne de référence dans sa seconde activité professionnelle",2,"Salarié(e) d'une collectivité territoriale","Categorical",2017
"MÉNAGE","STATUTECLBISPR","Statut professionnel de la personne de référence dans sa seconde activité professionnelle",3,"Salarié(e) d'une entreprise, d'un artisan, d'une association","Categorical",2017
"MÉNAGE","STATUTECLBISPR","Statut professionnel de la personne de référence dans sa seconde activité professionnelle",4,"Salarié(e) d'un ou plusieurs particulier(s)","Categorical",2017
"MÉNAGE","STATUTECLBISPR","Statut professionnel de la personne de référence dans sa seconde activité professionnelle",5,"Aide un membre de sa famille dans son travail sans être rémunéré(e)","Categorical",2017
"MÉNAGE","STATUTECLBISPR","Statut professionnel de la personne de référence dans sa seconde activité professionnelle",6,"Chef d'entreprise salarié, PDG, gérant(e) minoritaire, associé(e)","Categorical",2017
"MÉNAGE","STATUTECLBISPR","Statut professionnel de la personne de référence dans sa seconde activité professionnelle",7,"Indépendant(e) ou à son compte","Categorical",2017
"MÉNAGE","STATUTECLBISPR","Statut professionnel de la personne de référence dans sa seconde activité professionnelle",8,"Salarié(e) des hôpitaux publics ou du secteur public social et médico-social","Categorical",2017
"MÉNAGE","STATUTPR","Statut dans l'emploi (actuel ou antérieur) de la personne de référence",1,"Salarié(e) de l'État","Categorical",2017
"MÉNAGE","STATUTPR","Statut dans l'emploi (actuel ou antérieur) de la personne de référence",2,"Salarié(e) d'une collectivité territoriale","Categorical",2017
"MÉNAGE","STATUTPR","Statut dans l'emploi (actuel ou antérieur) de la personne de référence",3,"Salarié(e) d'une entreprise, d'un artisan, d'une association","Categorical",2017
"MÉNAGE","STATUTPR","Statut dans l'emploi (actuel ou antérieur) de la personne de référence",4,"Salarié(e) d'un ou plusieurs particulier(s)","Categorical",2017
"MÉNAGE","STATUTPR","Statut dans l'emploi (actuel ou antérieur) de la personne de référence",5,"Aide un membre de sa famille dans son travail sans être rémunéré(e)","Categorical",2017
"MÉNAGE","STATUTPR","Statut dans l'emploi (actuel ou antérieur) de la personne de référence",6,"Chef d'entreprise salarié, PDG, gérant(e) minoritaire, associé(e)","Categorical",2017
"MÉNAGE","STATUTPR","Statut dans l'emploi (actuel ou antérieur) de la personne de référence",7,"Indépendant(e) ou à son compte","Categorical",2017
"MÉNAGE","STATUTPR","Statut dans l'emploi (actuel ou antérieur) de la personne de référence",8,"Salarié(e) des hôpitaux publics ou du secteur public social et médico-social","Categorical",2017
"MÉNAGE","STOC","Statut d'occupation du logement",1,"Accédant à la propriété (y compris bénéficiaire d'un LTS ou d'un LES)","Categorical",2017
"MÉNAGE","STOC","Statut d'occupation du logement",2,"Propriétaire non accédant, y compris en indivision ou en SCI","Categorical",2017
"MÉNAGE","STOC","Statut d'occupation du logement",3,"Usufruitier (sans nue-propriété), y compris en viager","Categorical",2017
"MÉNAGE","STOC","Statut d'occupation du logement",4,"Locataire ou sous-locataire, c'est-à-dire devant payer un loyer, même si ce loyer est payé","Categorical",2017
"MÉNAGE","STOC","Statut d'occupation du logement",4,"Locataire ou sous-locataire, c'est-à-dire devant payer un loyer, même si ce loyer est payé par une personne extérieure au ménage","Categorical",2017
"MÉNAGE","STOC","Statut d'occupation du logement",5,"Logé gratuitement, mais avec un paiement éventuel de charges","Categorical",2017
"MÉNAGE","STOC_DECL","Statut d'occupation du logement, avant redressement",1,"Accédant à la propriété (y compris bénéficiaire d'un LTS ou d'un LES)","Categorical",2017
"MÉNAGE","STOC_DECL","Statut d'occupation du logement, avant redressement",2,"Propriétaire non accédant, y compris en indivision ou en SCI","Categorical",2017
"MÉNAGE","STOC_DECL","Statut d'occupation du logement, avant redressement",3,"Usufruitier (sans nue-propriété), y compris en viager","Categorical",2017
"MÉNAGE","STOC_DECL","Statut d'occupation du logement, avant redressement",4,"Locataire ou sous-locataire, c'est-à-dire devant payer un loyer, même si ce loyer est payé","Categorical",2017
"MÉNAGE","STOC_DECL","Statut d'occupation du logement, avant redressement",4,"Locataire ou sous-locataire, c'est-à-dire devant payer un loyer, même si ce loyer est payé par une personne extérieure au ménage","Categorical",2017
"MÉNAGE","STOC_DECL","Statut d'occupation du logement, avant redressement",5,"Logé gratuitement, mais avec un paiement éventuel de charges","Categorical",2017
"MÉNAGE","STOCP","Statut d'occupation du logement détaillé",1,"En pleine propriété, les membres du ménage se partageant la totalité de la propriété du","Categorical",2017
"MÉNAGE","STOCP","Statut d'occupation du logement détaillé",1,"En pleine propriété, les membres du ménage se partageant la totalité de la propriété du logement (usufruit et nue-propriété)","Categorical",2017
"MÉNAGE","STOCP","Statut d'occupation du logement détaillé",2,"En propriété partielle (en indivision avec des personnes extérieures au ménage, usufruitier","Categorical",2017
"MÉNAGE","STOCP","Statut d'occupation du logement détaillé",2,"En propriété partielle (en indivision avec des personnes extérieures au ménage, usufruitier ou nu-propriétaire partiel)","Categorical",2017
"MÉNAGE","STOCP","Statut d'occupation du logement détaillé",3,"En pleine propriété du logement mais pas du terrain","Categorical",2017
"MÉNAGE","STOCP_DECL","Statut d'occupation du logement détaillé, avant redressement",1,"En pleine propriété, les membres du ménage se partageant la totalité de la propriété du","Categorical",2017
"MÉNAGE","STOCP_DECL","Statut d'occupation du logement détaillé, avant redressement",1,"En pleine propriété, les membres du ménage se partageant la totalité de la propriété du logement (usufruit et nue-propriété)","Categorical",2017
"MÉNAGE","STOCP_DECL","Statut d'occupation du logement détaillé, avant redressement",2,"En propriété partielle (en indivision avec des personnes extérieures au ménage, usufruitier","Categorical",2017
"MÉNAGE","STOCP_DECL","Statut d'occupation du logement détaillé, avant redressement",2,"En propriété partielle (en indivision avec des personnes extérieures au ménage, usufruitier ou nu-propriétaire partiel)","Categorical",2017
"MÉNAGE","STOCP_DECL","Statut d'occupation du logement détaillé, avant redressement",3,"En pleine propriété du logement mais pas du terrain","Categorical",2017
"MÉNAGE","STOCPP","Existence d'une indemnité ou loyer versé aux autres propriétaires de la résidence principale du ménage",1,"Oui","Categorical",2017
"MÉNAGE","STOCPP","Existence d'une indemnité ou loyer versé aux autres propriétaires de la résidence principale du ménage",2,"Non","Categorical",2017
"MÉNAGE","STOCPRO","Activité professionnelle exercée dans la résidence principale (pour les propriétaires et occupants à titre gratuit)",1,"Oui","Categorical",2017
"MÉNAGE","STOCPRO","Activité professionnelle exercée dans la résidence principale (pour les propriétaires et occupants à titre gratuit)",2,"Non","Categorical",2017
"MÉNAGE","STOCPRO_DECL","Activité professionnelle exercée dans la résidence principale (pour les propriétaires et occupants à titre gratuit), avant redressement",1,"Oui","Categorical",2017
"MÉNAGE","STOCPRO_DECL","Activité professionnelle exercée dans la résidence principale (pour les propriétaires et occupants à titre gratuit), avant redressement",2,"Non","Categorical",2017
"MÉNAGE","STRATE","Strate en 8 modalités (*)",NA,"Haut-Patrimoine urbain","Categorical",2017
"MÉNAGE","STRATE","Strate en 8 modalités (*)",NA,"Haut-Patrimoine rural","Categorical",2017
"MÉNAGE","STRATE","Strate en 8 modalités (*)",NA,"Autre Haut-Patrimoine","Categorical",2017
"MÉNAGE","STRATE","Strate en 8 modalités (*)",NA,"Standard - Personne de référence âgée de plus de 60 ans","Categorical",2017
"MÉNAGE","STRATE","Strate en 8 modalités (*)",NA,"Standard - Haut-indépendant","Categorical",2017
"MÉNAGE","STRATE","Strate en 8 modalités (*)",NA,"Standard - Revenu du patrimoine","Categorical",2017
"MÉNAGE","STRATE","Strate en 8 modalités (*)",NA,"Standard - Cadre","Categorical",2017
"MÉNAGE","STRATE","Strate en 8 modalités (*)",NA,"Standard - Autre standard","Categorical",2017
"MÉNAGE","SURFACE","Surface (en clair)",NA,NA,"Numerical",2017
"MÉNAGE","SURFACE_DECL","Surface, avant redressement (en clair)",NA,NA,"Numerical",2017
"MÉNAGE","SURFTR","Surface (en tranches)",1,"Moins de 25 m²","Categorical",2017
"MÉNAGE","SURFTR","Surface (en tranches)",2,"De 25 à moins de 40 m²","Categorical",2017
"MÉNAGE","SURFTR","Surface (en tranches)",3,"De 40 à moins 70 m²","Categorical",2017
"MÉNAGE","SURFTR","Surface (en tranches)",4,"De 70 à moins 100 m²","Categorical",2017
"MÉNAGE","SURFTR","Surface (en tranches)",5,"De 100 à moins 150 m²","Categorical",2017
"MÉNAGE","SURFTR","Surface (en tranches)",6,"150 m² et plus","Categorical",2017
"MÉNAGE","SURFTR_DECL","Surface, avant redressement (en tranches)",1,"Moins de 25 m²","Categorical",2017
"MÉNAGE","SURFTR_DECL","Surface, avant redressement (en tranches)",2,"De 25 à moins 40 m²","Categorical",2017
"MÉNAGE","SURFTR_DECL","Surface, avant redressement (en tranches)",3,"De 40 à moins 70 m²","Categorical",2017
"MÉNAGE","SURFTR_DECL","Surface, avant redressement (en tranches)",4,"De 70 à moins 100 m²","Categorical",2017
"MÉNAGE","SURFTR_DECL","Surface, avant redressement (en tranches)",5,"De 100 à moins 150 m²","Categorical",2017
"MÉNAGE","SURFTR_DECL","Surface, avant redressement (en tranches)",6,"150 m² et plus","Categorical",2017
"MÉNAGE","TOTREVENC","Montant global des ressources déclarées dans l'enquête de l'ensemble du menage",NA,NA,"Numerical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",1,"Moins de 200 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",2,"De 200 à moins de 400 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",3,"De 400 à moins de 600 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",4,"De 600 à moins de 800 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",5,"De 800 à moins de 1 000 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",6,"De 1 000 à moins de 1 200 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",7,"De 1 200 à moins de 1 500 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",8,"De 1 500 à moins de 1 800 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",9,"De 1 800 à moins de 2 000 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",10,"De 2 000 à moins de 2 500 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",11,"De 2 500 à moins de 3 000 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",12,"De 3 000 à moins de 4 000 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",13,"De 4 000 à moins de 6 000 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",14,"De 6 000 à moins de 10 000 €","Categorical",2017
"MÉNAGE","TRANCHPRE","Montant des ressources mensuelles de tous les membres du ménage (en tranches)",15,"10 000 € ou plus","Categorical",2017
"MÉNAGE","TU","Taille de l'unité urbaine de résidence",0,"Commune rurale","Categorical",2017
"MÉNAGE","TU","Taille de l'unité urbaine de résidence",1,"Unité urbaine de 2 000 à 4 999 habitants","Categorical",2017
"MÉNAGE","TU","Taille de l'unité urbaine de résidence",2,"Unité urbaine de 5 000 à 9 999 habitants","Categorical",2017
"MÉNAGE","TU","Taille de l'unité urbaine de résidence",3,"Unité urbaine de 10 000 à 19 999 habitants","Categorical",2017
"MÉNAGE","TU","Taille de l'unité urbaine de résidence",4,"Unité urbaine de 20 000 à 49 999 habitants","Categorical",2017
"MÉNAGE","TU","Taille de l'unité urbaine de résidence",5,"Unité urbaine de 50 000 à 99 999 habitants","Categorical",2017
"MÉNAGE","TU","Taille de l'unité urbaine de résidence",6,"Unité urbaine de 100 000 à 199 999 habitants","Categorical",2017
"MÉNAGE","TU","Taille de l'unité urbaine de résidence",7,"Unité urbaine de 200 000 à 1 999 999 habitants","Categorical",2017
"MÉNAGE","TU","Taille de l'unité urbaine de résidence",8,"Unité urbaine de Paris","Categorical",2017
"MÉNAGE","TYPLOG","Type de logement",1,"Une ferme, un pavillon ou une maison indépendante","Categorical",2017
"MÉNAGE","TYPLOG","Type de logement",2,"Une maison de ville mitoyenne, jumelée, en bande, ou groupée de toute autre façon","Categorical",2017
"MÉNAGE","TYPLOG","Type de logement",3,"Un appartement (y compris pièce indépendante) dans un immeuble de deux logements","Categorical",2017
"MÉNAGE","TYPLOG","Type de logement",4,"Un appartement (y compris pièce indépendante) dans un immeuble de trois à neuf","Categorical",2017
"MÉNAGE","TYPLOG","Type de logement",4,"Un appartement (y compris pièce indépendante) dans un immeuble de trois à neuf logements","Categorical",2017
"MÉNAGE","TYPLOG","Type de logement",5,"Un appartement (y compris pièce indépendante) dans un immeuble de 10 logements ou","Categorical",2017
"MÉNAGE","TYPLOG","Type de logement",5,"Un appartement (y compris pièce indépendante) dans un immeuble de 10 logements ou plus","Categorical",2017
"MÉNAGE","TYPLOG","Type de logement",6,"Une habitation précaire (roulotte, caravane...","Categorical",2017
"MÉNAGE","TYPLOG","Type de logement",7,"Un autre type de logement","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",10,"Personne seule active","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",11,"Personne seule inactive","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",21,"Famille monoparentale, parent actif","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",22,"Famille monoparentale, parent inactif et au moins un enfant actif","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",23,"Famille monoparentale, tous inactifs","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",31,"Couple sans enfant, un actif","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",32,"Couple sans enfant, deux actifs","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",33,"Couple sans enfant, tous inactifs","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",41,"Couple avec enfants, un membre du couple actif","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",42,"Couple avec enfant, deux membres du couple actif","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",43,"Couple avec enfant, couple inactif et au moins un enfant actif","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",44,"Couple avec enfant, tous inactifs","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",51,"Autre ménage, un actif","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",52,"Autre ménage, deux actifs ou plus","Categorical",2017
"MÉNAGE","TYPMEN15","Type de ménage détaillé",53,"Autre ménage, tous inactifs","Categorical",2017
"MÉNAGE","TYPMEN5","Type de ménage",1,"Personne seule","Categorical",2017
"MÉNAGE","TYPMEN5","Type de ménage",2,"Famille monoparentale","Categorical",2017
"MÉNAGE","TYPMEN5","Type de ménage",3,"Couple sans enfant","Categorical",2017
"MÉNAGE","TYPMEN5","Type de ménage",4,"Couple avec enfants","Categorical",2017
"MÉNAGE","TYPMEN5","Type de ménage",5,"Autre type de ménage (ménage complexe)","Categorical",2017
"MÉNAGE","TYPTRALIM","Type d'aide régulière reçue : pension alimentaire",1,"Oui","Categorical",2017
"MÉNAGE","TYPTRALIM","Type d'aide régulière reçue : pension alimentaire",2,"Non","Categorical",2017
"MÉNAGE","TYPTRALOY","Type d'aide régulière reçue : paiement du loyer",1,"Oui","Categorical",2017
"MÉNAGE","TYPTRALOY","Type d'aide régulière reçue : paiement du loyer",2,"Non","Categorical",2017
"MÉNAGE","TYPTRAUT","Type d'aide régulière reçue : autre aide financière régulière",1,"Oui","Categorical",2017
"MÉNAGE","TYPTRAUT","Type d'aide régulière reçue : autre aide financière régulière",2,"Non","Categorical",2017
"MÉNAGE","VIAG","Détention d'un bien acheté en viager (viager en cours)",1,"Oui","Categorical",2017
"MÉNAGE","VIAG","Détention d'un bien acheté en viager (viager en cours)",2,"Non","Categorical",2017
"MÉNAGE","VIAG_DECL","Détention d'un bien acheté en viager (viager en cours), avant redressement",1,"Oui","Categorical",2017
"MÉNAGE","VIAG_DECL","Détention d'un bien acheté en viager (viager en cours), avant redressement",2,"Non","Categorical",2017
"MÉNAGE","ZCHOMAGE","Préretraites et revenus du chômage (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZCRDSM","CRDS sur les revenus d'activité et de remplacement (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZCSGCRDS","CSG et CRDS sur les revenus d'activité, de remplacement et du patrimoine (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZCSGDM","CSG déductible sur les revenus d'activité et de remplacement (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZCSGIM","CSG imposable sur les revenus d'activité et de remplacement (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZCSGREVPAT","CSG sur les revenus du patrimoine (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZEAT","ZEAT de résidence",0,"Département d'outremer (Guadeloupe, Martinique, Guyane, La Réunion)","Categorical",2017
"MÉNAGE","ZEAT","ZEAT de résidence",1,"Région parisienne (Île-de-France)","Categorical",2017
"MÉNAGE","ZEAT","ZEAT de résidence",2,"Bassin parisien (Bourgogne, Centre, Champagne-Ardenne, Basse et Haute Normandie,","Categorical",2017
