"first_id","year","table.x","desc","desc_en"
"MTRET",2017,"PRODUIT","Montant accumulé sur le contrat de retraite complémentaire volontaire ou surcomplémentaire (en tranches)","Amount accumulated on the voluntary or supplementary supplementary retirement contract (in installments)"
"MTRET_DECL",2017,"PRODUIT","Montant accumulé sur le contrat de retraite complémentaire volontaire ou surcomplémentaire (en tranches), avant redressement","Amount accumulated on the voluntary or additional supplementary retirement contract (in installments), before adjustment"
"MTTER",2017,"PRODUIT","Montant détenu sur le compte à termes (en tranches)","Amount held in the term account (in installments)"
"MTTER_DECL",2017,"PRODUIT","Montant détenu sur le compte à termes (en tranches), avant redressement","Amount held in the term account (in installments), before adjustment"
"MTTRAN1",2017,"PRODUIT","Montant détenu sur le compte-chèques ou le livret défiscalisé (en tranches)","Amount held in the checking account or tax-free passbook (in installments)"
"MTTRAN1_DECL",2017,"PRODUIT","Montant détenu sur le compte-chèques ou le livret défiscalisé (en tranches), avant redressement","Amount held in the checking account or tax-exempt savings book (in installments), before adjustment"
"MTTRAN2",2017,"PRODUIT","Montant détenu sur le PERP, le PEP, l'assurance-vie, les bons de capitalisation, l'épargne salariale ou les valeurs mobilières (en tranches)","Amount held in PERP, PEP, life insurance, capitalization bonds, employee savings or securities (in tranches)"
"MTTRAN2_DECL",2017,"PRODUIT","Montant détenu sur le PERP, le PEP, l'assurance-vie, les bons de capitalisation, l'épargne salariale ou les valeurs mobilières (en tranches), avant redressement","Amount held in PERP, PEP, life insurance, capitalization bonds, employee savings or securities (in tranches), before adjustment"
"NATEMP",2017,"PRODUIT","Nature détaillée de l'emprunt","Detailed nature of the loan"
"NATEMP_DECL",2017,"PRODUIT","Nature détaillée de l'emprunt, avant redressement","Detailed nature of the loan, before adjustment"
"NATPRO",2017,"PRODUIT","Nature et usage des actifs professionnels","Nature and use of professional assets"
"NATURE",2017,"PRODUIT","Nature du produit","Nature of the product"
"NATURE_DECL",2017,"PRODUIT","Nature du produit, avant redressement","Nature of the product, before recovery"
"NOMPAN",2017,"PRODUIT","Nom en clair du produit non classé","Plain name of the unclassified product"
"NOMPAN_DECL",2017,"PRODUIT","Nom en clair du produit non classé, avant redressement","Plain name of the unclassified product, before adjustment"
"NOP",2017,"PRODUIT","Numéro du détenteur","Holder number"
"NOP_DECL",2017,"PRODUIT","Numéro du détenteur, avant redressement","Holder number, before adjustment"
"NOP1",2017,"PRODUIT","Numéro du premier individu détenteur du compte-chèques, du livret soumis à l'impôt, du contrat d'assurance-vie, du compte-titres ordinaire ou du produit non classé","Number of the first individual holding the checking account, the taxable booklet, the life insurance contract, the ordinary securities account or the unclassified product"
"NOP1_DECL",2017,"PRODUIT","Numéro du premier individu détenteur du compte-chèques, du livret soumis à l'impôt, du contrat d'assurance-vie, du compte-titres ordinaire ou du produit non classé, avant redressement","Number of the first individual holding the checking account, the taxable booklet, the life insurance contract, the ordinary securities account or the unclassified product, before adjustment"
"NOP2",2017,"PRODUIT","Numéro du deuxième individu détenteur du compte-chèques, du livret soumis à l'impôt, du contrat d'assurance-vie, du compte-titres ordinaire ou du produit non classé","Number of the second individual holding the checking account, the taxable booklet, the life insurance contract, the ordinary securities account or the unclassified product"
"NOP2_DECL",2017,"PRODUIT","Numéro du deuxième individu détenteur du compte-chèques, du livret soumis à l'impôt, du contrat d'assurance-vie, du compte-titres ordinaire ou du produit non classé, avant redressement","Number of the second individual holding the checking account, the taxable booklet, the life insurance contract, the ordinary securities account or the unclassified product, before adjustment"
"NUMCTIT",2017,"PRODUIT","Numéro d'ordre du compte-titre d'appartenance","Serial number of the securities account belonging to it"
"NUMCTIT_DECL",2017,"PRODUIT","Numéro d'ordre du compte-titre d'appartenance, avant redressement","Order number of the ownership account, before adjustment"
"PARACT",2017,"PRODUIT","Part en actions sur l'assurance-vie ou le compte-titres ordinaire (en %)","Equity portion of life insurance or ordinary securities account (in %)"
"PARAUT",2017,"PRODUIT","Part de propriété revenant aux autres personnes du ménage (en %)","Share of property going to other people in the household (in %)"
"PARAUT_DECL",2017,"PRODUIT","Part de propriété revenant aux autres personnes du ménage, avant redressement (en %)","Share of property accruing to other people in the household, before adjustment (in %)"
"PARCJ",2017,"PRODUIT","Part de propriété revenant au conjoint (en %)","Share of property going to the spouse (in %)"
"PARCJ_DECL",2017,"PRODUIT","Part de propriété revenant au conjoint, avant redressement (en %)","Share of property reverting to the spouse, before adjustment (in %)"
"PARHM",2017,"PRODUIT","Part de propriété revenant à des personnes hors ménage (en %)","Share of property going to people outside the household (in %)"
"PARHM_DECL",2017,"PRODUIT","Part de propriété revenant à des personnes hors ménage, avant redressement (en %)","Share of property belonging to people outside the household, before adjustment (in %)"
"PARMEN",2017,"PRODUIT","Part de propriété revenant au ménage (en %)","Share of property going to the household (in %)"
"PARMEN_DECL",2017,"PRODUIT","Part de propriété revenant au ménage, avant redressement (en %)","Share of property accruing to the household, before adjustment (in %)"
"PARPR",2017,"PRODUIT","Part de propriété revenant à la personne de référence (en %)","Share of ownership accruing to the reference person (in %)"
"PARPR_DECL",2017,"PRODUIT","Part de propriété revenant à la personne de référence, avant redressement (en %)","Share of ownership accruing to the reference person, before adjustment (in %)"
"PEAACT",2017,"PRODUIT","Détention d'actions cotées sur le PEA","Holding shares listed on the PEA"
"PEAACT_DECL",2017,"PRODUIT","Détention d'actions cotées sur le PEA, avant redressement","Holding of shares listed on the PEA, before adjustment"
"PEASIC",2017,"PRODUIT","Détention de Sicav ou FCP sur le PEA","Holding a Sicav or FCP on the PEA"
"PEASIC_DECL",2017,"PRODUIT","Détention de Sicav ou FCP sur le PEA, avant redressement","Holding of Sicav or FCP on the PEA, before adjustment"
"PEATRE",2017,"PRODUIT","Détention de trésorerie sur le PEA","Cash holding on the PEA"
"PEATRE_DECL",2017,"PRODUIT","Détention de trésorerie sur le PEA, avant redressement","Cash holding on the PEA, before adjustment"
"PEPNA",2017,"PRODUIT","Caractéristique du PEP","Characteristic of the PEP"
"PEPNA_DECL",2017,"PRODUIT","Caractéristique du PEP, avant redressement","Characteristic of the PEP, before recovery"
"POND_TRANS",2017,"PRODUIT","Pondération transversale finale du ménage","Final household cross-sectional weighting"
"PRMO",2017,"PRODUIT","Motif du prêt consenti par le ménage","Reason for the loan granted by the household"
"PROFNA",2017,"PRODUIT","Nature détaillée des actifs professionnels","Detailed nature of professional assets"
"PROFNA_DECL",2017,"PRODUIT","Nature détaillée des actifs professionnels, avant redressement","Detailed nature of professional assets, before adjustment"
"PROTIER",2017,"PRODUIT","Existence de propriétaires hors ménage","Existence of non-household owners"
"PROTIER_DECL",2017,"PRODUIT","Existence de propriétaires hors ménage, avant redressement","Existence of owners outside the household, before adjustment"
"PRREMB",2017,"PRODUIT","Remboursement attendu du prêt consenti par le ménage, d'ici 15 ans","Expected repayment of the loan granted by the household, within 15 years"
"QUIBENEF",2017,"PRODUIT","Bénéficiaire du prêt consenti par le ménage","Beneficiary of the loan granted by the household"
"RENTE",2017,"PRODUIT","Contrat en phase de rente","Contract in annuity phase"
"RENTE_DECL",2017,"PRODUIT","Contrat en phase de rente, avant redressement","Contract in annuity phase, before recovery"
"RESAGE",2017,"PRODUIT","Ancienneté de la construction de la résidence principale","Age of construction of the main residence"
"RESAPO",2017,"PRODUIT","Part de l'apport personnel lors de l'acquisition de la résidence principale","Share of personal contribution upon acquisition of the main residence"
"RESHLM",2017,"PRODUIT","Nature de l'habitation","Nature of the dwelling"
"RESORAPO",2017,"PRODUIT","Origine principale de l'apport personnel du ménage lors de l'acquisition de la résidence principale","Main origin of the household's personal contribution upon acquisition of the main residence"
"RESTYP",2017,"PRODUIT","Type d'habitation","Type d'habitation"
"RETCAPPT",2017,"PRODUIT","Nature de l'épargne accumulée sur le contrat de retraite complémentaire volontaire","Nature of savings accumulated on the voluntary supplementary retirement contract"
"RETCAPPT_DECL",2017,"PRODUIT","Nature de l'épargne accumulée sur le contrat de retraite complémentaire volontaire, avant redressement","Nature of savings accumulated on the voluntary supplementary retirement contract, before adjustment"
"RETORS",2017,"PRODUIT","Origine des cotisations sur le contrat de retraite surcomplémentaire","Origin of contributions to the supplementary retirement contract"
"RETQUA",2017,"PRODUIT","Nature de l'épargne retraite complémentaire volontaire","Nature of voluntary supplementary retirement savings"
"RETQUA_DECL",2017,"PRODUIT","Nature de l'épargne retraite complémentaire volontaire, avant redressement","Nature of voluntary supplementary retirement savings, before adjustment"
"RETQUAS",2017,"PRODUIT","Nature de l'épargne retraite surcomplémentaire","Nature of additional retirement savings"
"RETQUAS_DECL",2017,"PRODUIT","Nature de l'épargne retraite surcomplémentaire, avant redressement","Nature of additional retirement savings, before adjustment"
"SALABON",2017,"PRODUIT","Abondement de l'entreprise sur le plan d'épargne salariale","Company contribution to the employee savings plan"
"SALNAD",2017,"PRODUIT","Nature de l'épargne salariale","Nature of employee savings"
"SALNAD_DECL",2017,"PRODUIT","Nature de l'épargne salariale, avant redressement","Nature of employee savings, before adjustment"
"SALVOL",2017,"PRODUIT","Versements volontaires sur le plan d'épargne salariale","Voluntary payments into the employee savings plan"
"SICACT",2017,"PRODUIT","Détention de Sicav ou FCP de type action sur le compte-titres ordinaire","Holding a share-type Sicav or FCP in the ordinary securities account"
"SICDIV",2017,"PRODUIT","Détention de Sicav ou FCP de type diversifié sur le compte-titres ordinaire","Holding a diversified type Sicav or FCP in the ordinary securities account"
"SICGAR",2017,"PRODUIT","Détention de Sicav ou FCP de type garanti ou assorti d'une protection sur le compte-titres ordinaire","Holding a Sicav or FCP of guaranteed type or with protection on the ordinary securities account"
"SICMON",2017,"PRODUIT","Détention de Sicav ou FCP de type monétaire sur le compte-titres ordinaire","Holding a Sicav or monetary type FCP in the ordinary securities account"
"SICOBL",2017,"PRODUIT","Détention de Sicav ou FCP de type obligataire sur le compte-titres ordinaire","Holding a bond-type Sicav or FCP in the ordinary securities account"
"SURFACE",2017,"PRODUIT","Surface (en clair)","Surface (in plain language)"
"SURFACE_DECL",2017,"PRODUIT","Surface, avant redressement (en clair)","Surface, before straightening (in plain language)"
"TERHLOC",2017,"PRODUIT","Terres exploitées professionnellement en dehors des entreprises, données en location","Land exploited professionally outside of companies, given for rental"
"TERNELOC",2017,"PRODUIT","Terres détenues par le ménage en dehors des entreprises et non exploitées professionnellement,","Land held by the household outside of businesses and not exploited professionally,"
"TJSBIENPAN",2017,"PRODUIT","Évolution de la détention du bien immobilier pour les ménages panel","Evolution of ownership of real estate for panel households"
"TYPSURF",2017,"PRODUIT","Unité de déclaration de la surface","Area reporting unit"
"IDENT",2017,"QUALITÉ","Identifiant transversal anonymisé du ménage","Anonymized cross-sectional household identifier"
"INDV2",2017,"QUALITÉ","Indicateur d'une seconde visite (CAPI)","Second Visit Indicator (CAPI)"
"P_AFT",2017,"QUALITÉ","Niveau de méfiance de l'individu interrogé après l'entretien","Level of distrust of the individual interviewed after the interview"
"P_AIS",2017,"QUALITÉ","Capacité de l'enquêté à s'exprimer","Ability of the respondent to express themselves"
"P_ANSW",2017,"QUALITÉ","Facilité de réponse pour l'enquêté","Ease of response for the respondent"
"P_BEF",2017,"QUALITÉ","Niveau de méfiance de l'individu interrogé avant l'entretien","Level of distrust of the individual interviewed before the interview"
"P_COMPR",2017,"QUALITÉ","Compréhension des questions de la part de l'enquêté","Understanding of the questions by the respondent"
"P_DOC",2017,"QUALITÉ","Utilisation de documents pour répondre aux questions","Using documents to answer questions"
"P_DOCDET1",2017,"QUALITÉ","Document utilisé : Documents d'une caisse de retraite","Document used: Pension fund documents"
"P_DOCDET10",2017,"QUALITÉ","Document utilisé : Document d'assurance-vie","Document used: Life insurance document"
"P_DOCDET11",2017,"QUALITÉ","Document utilisé : Déclaration d'impôt sur le revenu","Document used: Income tax declaration"
"P_DOCDET12",2017,"QUALITÉ","Document utilisé : Avis d'imposition","Document used: Tax notice"
"P_DOCDET13",2017,"QUALITÉ","Document utilisé : Conseiller financier, gérant, secrétaire, comptable","Document used: Financial advisor, manager, secretary, accountant"
"P_DOCDET14",2017,"QUALITÉ","Document utilisé : Quittance de loyer ou bail","Document used: Rent receipt or lease"
"P_DOCDET15",2017,"QUALITÉ","Document utilisé : Compromis de vente, acte de vente immobilière","Document used: Sales agreement, real estate sale deed"
"P_DOCDET16",2017,"QUALITÉ","Document utilisé : Relevé de la sécurité sociale (CPAM ou autres)","Document used: Social security statement (CPAM or others)"
"P_DOCDET17",2017,"QUALITÉ","Document utilisé : Contrats ou attestations de travail","Document used: Contracts or work certificates"
"P_DOCDET18",2017,"QUALITÉ","Document utilisé : Documents relatifs à un héritage","Document used: Documents relating to an inheritance"
"P_DOCDET19",2017,"QUALITÉ","Document utilisé : Factures","Document used: Invoices"
"P_DOCDET2",2017,"QUALITÉ","Document utilisé : Relevé de comptes","Document used: Account statement"
"P_DOCDET20",2017,"QUALITÉ","Document utilisé : Autres documents officiels","Document used: Other official documents"
"P_DOCDET21",2017,"QUALITÉ","Document utilisé : Autres documents personnels","Document used: Other personal documents"
"P_DOCDET22",2017,"QUALITÉ","Document utilisé : Autres documents","Document used: Other documents"
"P_DOCDET23",2017,"QUALITÉ","Document utilisé : Des documents impossibles à identifier","Document used: Documents impossible to identify"
"P_DOCDET3",2017,"QUALITÉ","Document utilisé : Dossier d'investissements ou professionnels","Document used: Investment or professional file"
"P_DOCDET4",2017,"QUALITÉ","Document utilisé : Offre de prêts","Document used: Loan offer"
"P_DOCDET5",2017,"QUALITÉ","Document utilisé : Relevés de cartes de crédit ou de crédit revolving","Document used: Credit card or revolving credit card statements"
"P_DOCDET6",2017,"QUALITÉ","Document utilisé : Carnet de chèques","Document used: Check book"
"P_DOCDET7",2017,"QUALITÉ","Document utilisé : Fiche de paie","Document used: Pay slip"
"P_DOCDET8",2017,"QUALITÉ","Document utilisé : Ordinateur","Document used: Computer"
"P_DOCDET9",2017,"QUALITÉ","Document utilisé : Documents, notes, papiers écrits à la main","Document used: Documents, notes, handwritten papers"
"P_DOM",2017,"QUALITÉ","Etat du domicile du ménage interrogé","State of residence of the household interviewed"
"P_EURO",2017,"QUALITÉ","Capacité de l'enquêté à exprimer des montants en euros","Ability of the respondent to express amounts in euros"
"P_FIAB",2017,"QUALITÉ","Fiabilité de l'information délivrée par l'enquêté à propos des revenus et du patrimoine","Reliability of the information provided by the respondent about income and assets"
"P_INFO1",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO10",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO11",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO12",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO13",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO14",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO15",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO16",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO17",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO18",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO19",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO2",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO20",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO3",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO4",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO5",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO6",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO7",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO8",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFO9",2017,"QUALITÉ","Xeme personne contribuant à répondre à l'enquête (XX de 1 à 20)","Xth person contributing to answering the survey (XX from 1 to 20)"
"P_INFOEXT",2017,"QUALITÉ","Personne extérieure au ménage ayant contribué à repondre à l'enquête","Person outside the household who contributed to answering the survey"
"P_INT",2017,"QUALITÉ","Niveau de l'intérêt de l'enquêté pour l'enquête","Level of interest of the respondent in the survey"
"P_LANG",2017,"QUALITÉ","L'entretien s'est déroulé en français","The interview took place in French"
"P_LANG2",2017,"QUALITÉ","Autre langue utilisée lors de l'entretien","Other language used during the interview"
"P_MISS_OM",2017,"QUALITÉ","Présence d'informations omises selon l'enquêteur","Presence of information omitted according to the investigator"
"P_MISS_TW",2017,"QUALITÉ","Présence d'informations en doublon selon l'enquêteur","Presence of duplicate information according to the investigator"
"P_PERS1",2017,"QUALITÉ","Enfant(s) de moins de 6 ans présent(s) lors de l'entretien","Child(ren) under 6 years old present during the interview"
"P_PERS2",2017,"QUALITÉ","Enfant(s) de 6 ans ou plus présent(s) lors de l'entretien","Child(ren) aged 6 or over present during the interview"
"P_PERS3",2017,"QUALITÉ","Epoux(se) ou conjoint(e) présent lors de l'entretien","Spouse or partner present during the interview"
"P_PERS4",2017,"QUALITÉ","Autres membres de la famille présents lors de l'entretien","Other family members present during the interview"
"P_PERS5",2017,"QUALITÉ","Autres adultes présents lors de l'entretien","Other adults present during the interview"
"P_PERS6",2017,"QUALITÉ","Personne d'autre de présent lors de l'entretien","No one else present during the interview"
"ANAISP",2017,"RETRAITE","Année de naissance du répondant à l'enquête de suivi","Year of birth of follow-up survey respondent"
"IDENT",2017,"RETRAITE","Identifiant transversal anonymisé du ménage","Anonymized cross-sectional household identifier"
"IDENTIND",2017,"RETRAITE","Identifiant transversal anonymisé de l'individu","Anonymized cross-sectional identifier of the individual"
"IDENTINDL",2017,"RETRAITE","Identifiant longitudinal anonymisé de l'individu","Anonymized longitudinal identifier of the individual"
"MODE",2017,"RETRAITE","Mode de réponse (internet/papier)","Response method (internet/paper)"
"POND_RETRAITE",2017,"RETRAITE","Pondération transversale finale du ménage","Final household cross-sectional weighting"
"RSF1",2017,"RETRAITE","Optimisme face à l'avenir","Optimism for the future"
"RSF2_A",2017,"RETRAITE","Préparation de la retraite : a déjà cherché des informations sur sa retraite","Preparing for retirement: has already sought information about retirement"
"RSF2_B",2017,"RETRAITE","Préparation de la retraite : a déjà calculé le revenu dont il aurait besoin à la retraite","Preparing for retirement: has already calculated the income he would need in retirement"
"RSF2_C",2017,"RETRAITE","Préparation de la retraite : a déjà calculé le revenu auquel il pourrait prétendre à la retraite","Preparing for retirement: has already calculated the income he could claim in retirement"
"RSF2_D",2017,"RETRAITE","Préparation de la retraite : a déjà consulté un professionnel financier pour parler de ses finances à la retraite","Preparing for retirement: has already consulted a financial professional to discuss their retirement finances"
"RSF2_E",2017,"RETRAITE","Préparation de la retraite : aucune démarche","Preparing for retirement: no steps"
"RSF3",2017,"RETRAITE","Epargne en vue de la retraite","Saving for retirement"
"RSF4",2017,"RETRAITE","Anticipation de sa situation financière de retraité","Anticipation of your financial situation as a retiree"
"RSF5_A",2017,"RETRAITE","Démarches effectuées pour léguer un héritage : modification du régime matrimonial","Steps taken to bequeath an inheritance: modification of the matrimonial regime"
"RSF5_B",2017,"RETRAITE","Démarches effectuées pour léguer un héritage : donation","Steps taken to leave an inheritance: donation"
"RSF5_C",2017,"RETRAITE","Démarches effectuées pour léguer un héritage : testament","Steps taken to leave an inheritance: will"
"RSF5_D",2017,"RETRAITE","Démarches effectuées pour léguer un héritage : souscription ou modification d'assurance-vie","Steps taken to leave an inheritance: subscription or modification of life insurance"
"RSF5_E",2017,"RETRAITE","Démarches effectuées pour léguer un héritage : aucune démarche","Steps taken to bequeath an inheritance: no steps"
"RSF6",2017,"RETRAITE","Situation vis-à-vis du travail","Work situation"
"RSF7",2017,"RETRAITE","Estimation du montant de la retraite","Estimated retirement amount"
"RSF8A",2017,"RETRAITE","Avenir du système de retraite : risque que la durée de cotisation soit allongée","Future of the retirement system: risk that the contribution period will be extended"
"RSF8B",2017,"RETRAITE","Avenir du système de retraite : risque que l'âge minimum de la retraite soit reculé","Future of the retirement system: risk that the minimum retirement age will be raised"
"RSF8C",2017,"RETRAITE","Avenir du système de retraite : risque que les cotisations augmentent","Future of the retirement system: risk that contributions will increase"
"RSF8D",2017,"RETRAITE","Avenir du système de retraite : risque que le montant des pensions diminue","Future of the retirement system: risk that the amount of pensions will decrease"
"RSF9",2017,"RETRAITE","Utilité d'épargner ou de constituer un patrimoine pour compléter les revenus de la retraite","Usefulness of saving or building up assets to supplement retirement income"
"SEXEP",2017,"RETRAITE","Sexe du répondant à l'enquête de suivi","Gender of follow-up survey respondent"
"AIDETU",2017,"TRANSMISSION","Moment auquel l'aide a été reçue des ascendants","When help was received from ascendants"
"AIDQUA_DON",2017,"TRANSMISSION","Aide reçue : don d'argent à l'occasion d'un achat ou d'un événement important","Help received: donation of money for a purchase or an important event"
"AIDQUA_LOG",2017,"TRANSMISSION","Aide reçue : mise à disposition gratuite d'un logement ou paiement d'un loyer","Assistance received: free accommodation or payment of rent"
"AIDQUA_PRET",2017,"TRANSMISSION","Aide reçue : prêt d'argent","Help received: loan of money"
"AIDQUA_SERV",2017,"TRANSMISSION","Aide reçue : services de la vie quotidienne (ménage, bricolage, jardinage, garde d'enfants, etc.)","Help received: daily living services (housekeeping, DIY, gardening, childcare, etc.)"
"AIDQUA_VREG",2017,"TRANSMISSION","Aide reçue : versement régulier d'une somme d'argent","Assistance received: regular payment of a sum of money"
"ANNEE",2017,"TRANSMISSION","Année au cours de laquelle a eu lieu la transmission (héritage et donation reçue ou versée)","Year during which the transmission took place (inheritance and donation received or paid)"
"DONTYP1",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage : logement (tout ou partie)","Goods transmitted during a donation paid by the household: housing (all or part)"
"DONTYP10",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage: autre bien","Goods transmitted during a donation paid by the household: other property"
"DONTYP2",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage: logement avec réserve d'usufruit","Goods transmitted during a donation paid by the household: housing with usufruct reserve"
"DONTYP3",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage: terrain","Goods transmitted during a donation paid by the household: land"
"DONTYP4",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage: bien à usage professionnel","Goods transmitted during a donation paid by the household: good for professional use"
"DONTYP5",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage: valeurs mobilières","Property transferred during a donation made by the household: securities"
"DONTYP6",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage: argent","Goods transmitted during a donation paid by the household: money"
"DONTYP7",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage: meuble, bijou","Goods transmitted during a donation paid by the household: furniture, jewelry"
"DONTYP8",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage: capital d'une assurance-vie","Property transferred during a donation paid by the household: life insurance capital"
"DONTYP9",2017,"TRANSMISSION","Biens transmis lors d'une donation versée par le ménage: dette","Property transferred during a donation paid by the household: debt"
"IDENT",2017,"TRANSMISSION","Identifiant transversal anonymisé du ménage","Anonymized cross-sectional household identifier"
"IDENTINDL01",2017,"TRANSMISSION","Identifiant longitudinal du premier individu concerné par la transmission","Longitudinal identifier of the first individual concerned by the transmission"
"IDENTINDL02",2017,"TRANSMISSION","Identifiant longitudinal de l'éventuel deuxième individu concerné par la transmission","Longitudinal identifier of the possible second individual concerned by the transmission"
"IDENTPOS",2017,"TRANSMISSION","Identifiant de l'unité concernée par la transmission","Identifier of the unit concerned by the transmission"
"IDENTTRANS",2017,"TRANSMISSION","Identifiant de la transmission","Transmission ID"
"LIEN",2017,"TRANSMISSION","Bénéficiaire de la transmission reçue (donation, héritage ou aide) dans le ménage ayant déclaré la transmission","Beneficiary of the transmission received (donation, inheritance or aid) in the household having declared the transmission"
"MTDONR",2017,"TRANSMISSION","Montant de la donation reçue (en tranches)","Amount of donation received (in installments)"
"MTDONRC",2017,"TRANSMISSION","Montant de la donation reçue (en clair)","Amount of donation received (in plain language)"
"MTDONV",2017,"TRANSMISSION","Montant de la donation versée (en tranches)","Amount of donation paid (in installments)"
"MTDONVC",2017,"TRANSMISSION","Montant de la donation versée (en clair)","Amount of donation paid (in plain language)"
"MTHER",2017,"TRANSMISSION","Montant de l'héritage reçu (en tranches)","Amount of inheritance received (in installments)"
"MTHERC",2017,"TRANSMISSION","Montant de l'héritage reçu (en clair)","Amount of inheritance received (in plain language)"
"NBDONENFHM",2017,"TRANSMISSION","Nombre d'enfants hors ménage du couple de référence destinataires de la donation versée par le ménage, pour le ménage ayant déclaré la transmission","Number of children outside the household of the reference couple recipients of the donation paid by the household, for the household having declared the transmission"
"NOP",2017,"TRANSMISSION","Numéro de l'unité concernée par la transmission reçue dans le ménage ayant déclaré la transmission","Number of the unit concerned by the transmission received in the household reporting the transmission"
"ORIGINE",2017,"TRANSMISSION","Millésime de la vague d'enquête au cours de laquelle la transmission a été déclarée","Year of the survey wave during which transmission was declared"
"POND_TRANS",2017,"TRANSMISSION","Pondération transversale finale du ménage","Final household cross-sectional weighting"
"QUIAUT",2017,"TRANSMISSION","Donation versée par le ménage à des personnes autres que les enfants ou les petits-enfants pour le ménage ayant déclaré la transmission","Donation paid by the household to persons other than children or grandchildren for the household having declared transmission"
"QUIDONNE",2017,"TRANSMISSION","Personne à l'origine de la transmission reçue (donation, héritage ou aide), pour le ménage ayant déclaré la transmission","Person at the origin of the transmission received (donation, inheritance or aid), for the household having declared the transmission"
"QUIENF",2017,"TRANSMISSION","Donation versée par le ménage au(x) enfant(s), pour le ménage ayant déclaré la transmission","Donation paid by the household to the child(ren), for the household having declared transmission"
"QUIENFDCD",2017,"TRANSMISSION","Donation versée par le ménage au(x) enfant(s) décédés depuis, pour le ménage ayant déclaré la transmission","Donation paid by the household to the child(ren) who have since died, for the household having declared the transmission"
"QUIENFHOD",2017,"TRANSMISSION","Donation versée par le ménage au(x) enfant(s) hors domicile, pour le ménage ayant déclaré la transmission","Donation paid by the household to the child(ren) outside the home, for the household having declared the transmission"
"QUIENFM",2017,"TRANSMISSION","Donation versée par le ménage au(x) enfant(s) du domicile, pour le ménage ayant déclaré la transmission","Donation paid by the household to the child(ren) of the home, for the household having declared the transmission"
